gene_id,gene_short_name,cell_group,CeNGEN_annotation,Additional genes used for annotation,Notes,Final annotation,marker_score,mean_expression,fraction_expressing,specificity,pseudo_R2,marker_test_p_value,marker_test_q_value
WBGene00271414,T05A7.12,150,,,,,0.706851643,5.636587936,0.768115942,0.920240818,0.666779125,6.16E-178,2.12E-171
WBGene00020565,T19C3.7,150,,,,,0.650542381,5.476664498,0.724637681,0.897748486,0.636207647,7.45E-170,2.56E-163
WBGene00008834,F14H8.4,150,,,,,0.624888396,11.10150124,0.768115942,0.81353395,0.582740223,1.01E-155,3.48E-149
WBGene00000905,daf-9,150,,,,,0.45330132,2.957938967,0.565217391,0.801994644,0.442274428,1.31E-118,4.5E-112
WBGene00017036,D1069.1,150,,,,,0.283658697,4.649582162,0.623188406,0.455173258,0.34240064,3.12E-92,1.07E-85
WBGene00008663,eak-6,150,,,,,0.30310307,1.431050595,0.420289855,0.72117627,0.331227283,2.79E-89,9.58E-83
WBGene00008835,F14H8.5,150,,,,,0.341006932,1.429123437,0.362318841,0.941179132,0.308729824,2.44E-83,8.37E-77
WBGene00007183,B0462.4,150,,,,,0.112791949,1.067423766,0.405797101,0.277951589,0.201245842,6.01E-55,2.07E-48
WBGene00011392,sbt-1,150,,,,,0.030269444,15.56807985,0.971014493,0.03117301,0.172634448,2.19E-47,7.54E-41
WBGene00000747,col-174,151,Glia,This cluster prominently expresses cutl-8 and mam-5 which are gene markers for the cephalic and inner labial sockets (Packer et al.).,,Cephalic and inner labial socket,0.458198562,8.281134423,0.588235294,0.778937555,0.414458169,7.35E-110,2.53E-103
WBGene00020478,T13C2.2,151,,,,,0.232958491,2.379401592,0.632352941,0.368399475,0.351043453,2.51E-93,8.63E-87
WBGene00004231,ptr-17,151,,,,,0.343332615,1.912241145,0.5,0.686665231,0.345097223,8.91E-92,3.06E-85
WBGene00045024,C43F9.11,151,,,,,0.307810464,3.818542764,0.441176471,0.697703719,0.343532002,2.28E-91,7.84E-85
WBGene00000610,col-33,151,,,,,0.405035185,17.97887791,0.455882353,0.888464277,0.333320715,1.05E-88,3.6E-82
WBGene00000611,col-34,151,,,,,0.162029287,8.974726837,0.823529412,0.196749848,0.326424381,6.58E-87,2.26E-80
WBGene00000687,col-113,151,,,,,0.229407237,6.724647748,0.705882353,0.324993585,0.319450877,4.33E-85,1.49E-78
WBGene00015514,C06A8.3,151,,,,,0.110637371,52.13187191,0.926470588,0.119418115,0.319085709,5.39E-85,1.85E-78
WBGene00001721,grl-12,151,,,,,0.258633006,2.028745973,0.426470588,0.606449806,0.27751165,3.72E-74,1.28E-67
WBGene00010345,F59F5.7,151,,,,,0.116785419,1.42363075,0.455882353,0.256174468,0.275519994,1.23E-73,4.23E-67
WBGene00011141,R08B4.5,152,Neurons,,After subclustering we could identify a subpopulation of PHC neurons (CeNGEN markers).,URY and subpopulation of PHC,0.233265847,10.16141068,0.71875,0.324543787,0.408130643,1.17E-102,4.02E-96
WBGene00016979,C56G2.4,152,,,,,0.18729968,1.940483683,0.546875,0.342490843,0.328315434,6.18E-83,2.12E-76
WBGene00001448,flp-5,152,,,,,0.058031807,18.63079894,0.78125,0.074280713,0.319685294,8.39E-81,2.88E-74
WBGene00015354,snet-1,152,,,,,0.068176008,30.91691853,0.78125,0.087265291,0.305276413,3.05E-77,1.05E-70
WBGene00016682,C45G9.11,152,,,,,0.13057609,1.629776515,0.5,0.26115218,0.266345783,1.27E-67,4.38E-61
WBGene00015560,C07A12.2,152,,,,,0.109092775,3.196702148,0.59375,0.183735201,0.261246633,2.32E-66,7.98E-60
WBGene00015948,C18A11.2,152,,,,,0.077249811,2.833601058,0.59375,0.130104944,0.239401924,5.83E-61,2E-54
WBGene00002989,lim-7,152,,,,,0.087915017,1.517189964,0.625,0.140664028,0.230834205,7.65E-59,2.63E-52
WBGene00001615,glr-4,152,,,,,0.101563497,1.68563373,0.546875,0.185716109,0.224937901,2.19E-57,7.54E-51
WBGene00012853,Y44A6D.2,152,,,,,0.028098496,7.660093284,0.890625,0.031549188,0.196572933,2.27E-50,7.79E-44
WBGene00001458,flp-15,153,Neurons,,,I1,0.26633187,12.67691635,0.916666667,0.290543859,0.585061587,2.31E-138,7.96E-132
WBGene00003741,nlp-3,153,,,,,0.153168497,23.64992113,1,0.153168497,0.531205887,8.67E-126,2.98E-119
WBGene00022837,ceh-45,153,,,,,0.228878672,2.382096609,0.65,0.352121034,0.416163104,6.18E-99,2.13E-92
WBGene00022202,Y72A10A.1,153,,,,,0.126379651,5.22345245,0.866666667,0.145822675,0.410481603,1.31E-97,4.5E-91
WBGene00010109,F55C10.5,153,,,,,0.162407806,3.246074831,0.75,0.216543741,0.368546778,8.02E-88,2.76E-81
WBGene00008783,F14B6.2,153,,,,,0.142812437,3.536185889,0.7,0.204017767,0.367867822,1.16E-87,3.97E-81
WBGene00021543,Y43B11AR.1,153,,,,,0.111929675,6.915078381,0.883333333,0.126712839,0.366345981,2.62E-87,9E-81
WBGene00000980,dhs-17,153,,,,,0.138906289,3.418890023,0.716666667,0.193822728,0.361283747,3.98E-86,1.37E-79
WBGene00003909,pag-3,153,,,,,0.203460736,1.872873708,0.516666667,0.393794972,0.345875286,1.57E-82,5.4E-76
WBGene00008454,E02A10.4,153,,,,,0.084438911,4.578930188,0.766666667,0.11013771,0.344374507,3.52E-82,1.21E-75
WBGene00003748,nlp-10,154,Neurons,,,PVW,0.275212445,39.83722752,0.966666667,0.28470253,0.641446353,1.58E-151,5.42E-145
WBGene00001453,flp-10,154,,,,,0.28132238,8.8355077,0.95,0.296128821,0.559504536,2.15E-132,7.38E-126
WBGene00044401,Y55B1BR.6,154,,,,,0.182900031,1.857464937,0.766666667,0.238565258,0.396836204,2E-94,6.89E-88
WBGene00010290,F58H1.7,154,,,,,0.086222519,4.990907205,0.883333333,0.097610398,0.392641699,1.91E-93,6.56E-87
WBGene00003859,oig-1,154,,,,,0.137970136,3.679611216,0.916666667,0.150512875,0.372572751,9.22E-89,3.17E-82
WBGene00016684,nlp-43,154,,,,,0.089250806,7.663665827,0.616666667,0.144731037,0.346783617,9.63E-83,3.31E-76
WBGene00003175,mec-12,154,,,,,0.079600977,13.66842107,0.966666667,0.082345839,0.340054449,3.58E-81,1.23E-74
WBGene00003751,nlp-13,154,,,,,0.065305085,7.743951564,0.933333333,0.069969734,0.338570996,7.95E-81,2.73E-74
WBGene00011428,T04C12.3,154,,,,,0.054242732,8.344500365,0.9,0.060269702,0.309371378,5.2E-74,1.79E-67
WBGene00006721,ubh-1,154,,,,,0.064697385,1.950925993,0.85,0.076114571,0.290474339,1.34E-69,4.6E-63
WBGene00009887,glb-17,155,Neurons,,,PVP,0.59033668,10.37987218,0.98245614,0.600878407,0.898611435,2.72E-202,9.34E-196
WBGene00017291,F09E5.14,155,,,,,0.394746672,17.66321303,0.98245614,0.40179572,0.771920496,5.35E-174,1.84E-167
WBGene00020317,pdf-1,155,,,,,0.106175597,51.45573723,1,0.106175597,0.47031696,1.06E-106,3.66E-100
WBGene00011231,R11A5.3,155,,,,,0.207876226,6.83947691,0.929824561,0.223564998,0.447318619,1.43E-101,4.93E-95
WBGene00016916,C54D2.2,155,,,,,0.136534786,3.467312375,0.894736842,0.152597702,0.445369859,3.9E-101,1.34E-94
WBGene00003840,ocr-3,155,,,,,0.407388556,0.71605783,0.49122807,0.829326704,0.40243944,1.47E-91,5.04E-85
WBGene00021272,Y23H5B.1,155,,,,,0.121974815,3.858515704,0.894736842,0.136324793,0.400256824,4.49E-91,1.54E-84
WBGene00016024,glb-7,155,,,,,0.182746235,1.786706157,0.771929825,0.236739441,0.399819658,5.63E-91,1.93E-84
WBGene00015427,C04E6.13,155,,,,,0.1633817,6.112906747,0.964912281,0.169322853,0.398215269,1.28E-90,4.41E-84
WBGene00012325,W07A12.8,155,,,,,0.15074194,2.892002784,0.859649123,0.175352868,0.392809265,2.06E-89,7.08E-83
WBGene00003755,nlp-17,156,Neurons,,,PVQ,0.902237021,287.0106867,1,0.902237021,0.966404705,4.44E-214,1.53E-207
WBGene00016436,C35B1.7,156,,,,,0.760617787,7.393923017,0.964285714,0.788788816,0.911169703,6.26E-202,2.15E-195
WBGene00007408,C07B5.3,156,,,,,0.514092583,8.941367176,1,0.514092583,0.851274626,9.26E-189,3.19E-182
WBGene00017813,F26A10.1,156,,,,,0.233545565,8.474308396,0.982142857,0.237791848,0.660066196,9.73E-147,3.34E-140
WBGene00001448,flp-5,156,,,,,0.126408251,36.87058767,1,0.126408251,0.553811414,2.12E-123,7.28E-117
WBGene00012893,Y45F10D.15,156,,,,,0.349133383,0.604505144,0.607142857,0.575043218,0.415709879,4.46E-93,1.53E-86
WBGene00017717,F22F4.4,156,,,,,0.110903531,3.929526632,0.946428571,0.117181089,0.383395571,5.54E-86,1.91E-79
WBGene00008820,nlp-55,156,,,,,0.0664576,4.183849178,0.910714286,0.072973051,0.366786061,2.46E-82,8.45E-76
WBGene00012062,T26G10.5,156,,,,,0.159672355,2.311410459,0.821428571,0.194383737,0.353641296,1.89E-79,6.5E-73
WBGene00010290,F58H1.7,156,,,,,0.058290922,2.715698737,0.964285714,0.060449845,0.345254468,1.31E-77,4.51E-71
WBGene00013548,Y75B8A.11,157,Neurons,,,M1,0.814819606,114.981798,1,0.814819606,0.977686941,3.75E-213,1.29E-206
WBGene00020126,flp-26,157,,,,,0.471753377,65.04907638,1,0.471753377,0.933414,1.44E-203,4.94E-197
WBGene00011899,T21C12.3,157,,,,,0.326529782,7.932309611,0.981818182,0.33257663,0.740370163,8.36E-162,2.87E-155
WBGene00018005,F33D11.8,157,,,,,0.450131038,11.63355003,1,0.450131038,0.676726586,4.83E-148,1.66E-141
WBGene00002111,ins-28,157,,,,,0.265500946,30.00798013,1,0.265500946,0.5820988,1.38E-127,4.74E-121
WBGene00001466,flr-2,157,,,,,0.207225144,4.795687842,0.945454545,0.219180441,0.508742087,9.84E-112,3.38E-105
WBGene00003751,nlp-13,157,,,,,0.115301876,14.67195552,1,0.115301876,0.480764521,1.09E-105,3.76E-99
WBGene00002101,ins-18,157,,,,,0.151902441,7.757173965,1,0.151902441,0.466817721,1.13E-102,3.88E-96
WBGene00008454,E02A10.4,157,,,,,0.116638952,5.050113741,0.981818182,0.118798932,0.462967781,7.66E-102,2.63E-95
WBGene00044686,flp-28,157,,,,,0.096376711,27.79718271,1,0.096376711,0.417120292,6.18E-92,2.12E-85
WBGene00012457,acbp-6,158,Neurons,,,CAN,0.653734713,27.856065,0.909090909,0.719108185,0.758856092,8.4E-166,2.89E-159
WBGene00022191,Y71H2B.1,158,,,,,0.640570818,23.34266663,0.818181818,0.782919889,0.679872954,1.01E-148,3.47E-142
WBGene00206386,K10C2.12,158,,,,,0.637549712,14.91175328,0.8,0.796937141,0.637077969,1.8E-139,6.19E-133
WBGene00017718,F22F4.5,158,,,,,0.605927057,21.87848332,0.781818182,0.77502298,0.612616548,3.49E-134,1.2E-127
WBGene00016558,pks-1,158,,,,,0.522996024,6.379673245,0.781818182,0.668948402,0.552608543,3.26E-121,1.12E-114
WBGene00018348,F42C5.6,158,,,,,0.524013942,3.604504741,0.654545455,0.800576856,0.529053167,4.01E-116,1.38E-109
WBGene00016089,aexr-1,158,,,,,0.397226276,0.937437777,0.472727273,0.840286353,0.385278215,4.69E-85,1.61E-78
WBGene00022662,ZK112.6,158,,,,,0.396685101,0.949241038,0.472727273,0.839141561,0.366160796,6.34E-81,2.18E-74
WBGene00016324,C32E8.6,158,,,,,0.380108845,1.214251828,0.490909091,0.774295796,0.349688654,2.3E-77,7.9E-71
WBGene00013884,ZC412.3,158,,,,,0.26249301,6.18032543,0.581818182,0.451159861,0.330865268,2.68E-73,9.23E-67
WBGene00017291,F09E5.14,159,Neurons,,,VC_4_5,0.413662053,18.81169209,0.979591837,0.422280013,0.756524229,2.33E-149,8.01E-143
WBGene00008626,F09E8.8,159,,,,,0.468361335,12.41224666,0.93877551,0.49890664,0.750226144,3.95E-148,1.36E-141
WBGene00003745,nlp-7,159,,,,,0.311554725,13.47780246,1,0.311554725,0.67967759,2.3E-134,7.91E-128
WBGene00016114,flp-27,159,,,,,0.243842674,26.76901377,0.979591837,0.24892273,0.617592189,2.97E-122,1.02E-115
WBGene00008234,C50F4.9,159,,,,,0.357246315,3.665672485,0.775510204,0.460659722,0.597424821,2.55E-118,8.78E-112
WBGene00013964,ZK287.3,159,,,,,0.190882338,6.348908902,0.979591837,0.194859054,0.519758581,3.59E-103,1.23E-96
WBGene00016028,flp-24,159,,,,,0.128539898,27.10652512,0.979591837,0.131217812,0.491866697,9.88E-98,3.4E-91
WBGene00044686,flp-28,159,,,,,0.131262524,42.57137724,0.979591837,0.13399716,0.449112645,2.15E-89,7.4E-83
WBGene00009562,flp-22,159,,,,,0.111700615,22.7853393,0.979591837,0.114027711,0.446030833,8.59E-89,2.95E-82
WBGene00003743,nlp-5,159,,,,,0.186537699,5.346654811,0.836734694,0.222935299,0.445301602,1.19E-88,4.1E-82
WBGene00003739,nlp-1,160,Neurons,,,PVC,0.230729614,9.789607827,1,0.230729614,0.7361427,1.54E-137,5.29E-131
WBGene00044006,H32K21.1,160,,,,,0.464611544,10.48028656,0.97826087,0.474936245,0.607332881,8.76E-114,3.01E-107
WBGene00007219,nlp-38,160,,,,,0.266742368,13.92697608,1,0.266742368,0.551274095,1.9E-103,6.54E-97
WBGene00001445,flp-2,160,,,,,0.16532665,8.838207244,0.97826087,0.169000576,0.48927695,5.13E-92,1.76E-85
WBGene00001463,flp-20,160,,,,,0.132515578,12.16038861,1,0.132515578,0.438854259,1.02E-82,3.49E-76
WBGene00009562,flp-22,160,,,,,0.099769096,19.17944235,1,0.099769096,0.433480864,9.94E-82,3.42E-75
WBGene00044401,Y55B1BR.6,160,,,,,0.217367987,2.043286568,0.847826087,0.256382754,0.433029316,1.2E-81,4.14E-75
WBGene00016634,C44B11.4,160,,,,,0.105000155,8.122597776,1,0.105000155,0.426925587,1.61E-80,5.52E-74
WBGene00008543,F07A5.4,160,,,,,0.212212063,2.241295418,0.847826087,0.250301407,0.408743671,3.62E-77,1.24E-70
WBGene00014090,ZK822.2,160,,,,,0.169591429,3.995613004,0.97826087,0.173360128,0.407949242,5.07E-77,1.74E-70
WBGene00011479,T05E11.2,161,Spermatheca,"This cluster does not prominently express gene markers for the distal-most spermatheca cells: apx-1 and let-502. Additionally expresses mel-11, a marker for the spermatheca bag cells. This cluster also expresses ajm-1 and par-3 which are gene markers for the distal portion of the spermatheca bag as well as ipp-5 and gem-4 which are also markers of the distal spermatheca. When the spermatheca clusters were subclustered this cluster merged with the spermatheca neck cluster.",,Spermatheca neck distal,0.492807487,4.934126418,0.974358974,0.505776105,0.71692555,6.34E-116,2.18E-109
WBGene00017541,F17E9.4,161,,,,,0.380499538,44.86116582,1,0.380499538,0.572854914,5.44E-93,1.87E-86
WBGene00044683,C36E6.8,161,,,,,0.326254525,8.533863456,1,0.326254525,0.534324369,7.39E-87,2.54E-80
WBGene00045245,ttr-34,161,,,,,0.283481535,34.21059291,1,0.283481535,0.525898437,1.62E-85,5.58E-79
WBGene00011460,ttr-14,161,,,,,0.297081724,84.8718689,1,0.297081724,0.51159235,3.07E-83,1.06E-76
WBGene00015780,C14F11.4,161,,,,,0.312149109,14.47926384,1,0.312149109,0.504270163,4.5E-82,1.55E-75
WBGene00023451,mlc-7,161,,,,,0.246963619,11.8095208,1,0.246963619,0.500156899,2.03E-81,6.98E-75
WBGene00011220,R10E11.9,161,,,,,0.409212728,1.301851044,0.923076923,0.443313789,0.481000145,2.27E-78,7.82E-72
WBGene00013867,ZC373.2,161,,,,,0.327988143,67.59130524,1,0.327988143,0.477095045,9.52E-78,3.27E-71
WBGene00006637,tsp-11,161,,,,,0.348165432,1.310060663,0.820512821,0.42432662,0.467252504,3.51E-76,1.21E-69
WBGene00010345,F59F5.7,162,Glia,"This cluster also prominently expresses kcc-3, hlh-17 and pros-1 which are cephalic sheath markers (Packer et al.). The cephalic sheath cells have already been identified however (cluster 39 which expresses these markers more prominently in addition to nhr-57 a cephalic cells gene markers not expressed in this cluster). ",,Glia_4,0.416923157,3.837141921,0.743589744,0.560689762,0.56549151,8.09E-92,2.78E-85
WBGene00019538,K08D12.4,162,,,,,0.490071115,5.333081491,0.871794872,0.562140397,0.558867287,9.17E-91,3.15E-84
WBGene00019754,M03E7.2,162,,,,,0.335981078,11.66793407,0.897435897,0.374378916,0.542068037,4.33E-88,1.49E-81
WBGene00001858,hil-7,162,,,,,0.338420714,3.262886486,0.820512821,0.412450246,0.499580129,2.51E-81,8.62E-75
WBGene00004122,pqn-35,162,,,,,0.284691097,6.293934014,0.923076923,0.308415355,0.473068404,4.16E-77,1.43E-70
WBGene00001758,gst-10,162,,,,,0.304630818,21.6460753,0.974358974,0.312647418,0.437965472,1.61E-71,5.54E-65
WBGene00011831,T19B10.2,162,,,,,0.394084306,4.710811088,0.769230769,0.512309597,0.410704843,3.53E-67,1.21E-60
WBGene00015620,C08G9.2,162,,,,,0.279493059,1.317955077,0.564102564,0.495464968,0.374308552,2.2E-61,7.57E-55
WBGene00012255,lpr-6,162,,,,,0.402538265,3.512197203,0.564102564,0.713590561,0.363187183,1.3E-59,4.47E-53
WBGene00017794,mltn-13,162,,,,,0.346460762,1.598146793,0.435897436,0.794821748,0.336007908,2.77E-55,9.51E-49
WBGene00003750,nlp-12,163,Neurons,,,DVA,0.843776099,213.0716832,0.970588235,0.869345072,0.913436675,1.87E-130,6.43E-124
WBGene00022063,Y67D8B.4,163,,,,,0.330624026,6.243582744,0.911764706,0.362619899,0.658454756,1.54E-94,5.28E-88
WBGene00001458,flp-15,163,,,,,0.277917593,12.950487,0.941176471,0.295287443,0.57828161,3E-83,1.03E-76
WBGene00012035,T26C5.5,163,,,,,0.457814041,17.80936593,0.970588235,0.471687193,0.54290697,2.88E-78,9.91E-72
WBGene00008914,F17C11.2,163,,,,,0.150842504,23.1953867,1,0.150842504,0.507742781,2.59E-73,8.89E-67
WBGene00003746,nlp-8,163,,,,,0.150311387,6.655362379,0.970588235,0.154866277,0.488701028,1.24E-70,4.28E-64
WBGene00019488,K07D4.9,163,,,,,0.137605752,13.92408118,0.970588235,0.141775623,0.4676339,1.15E-67,3.97E-61
WBGene00001959,hlh-15,163,,,,,0.364153507,0.923973818,0.617647059,0.589581868,0.373893992,1.86E-54,6.39E-48
WBGene00019324,K02F2.5,163,,,,,0.053693255,13.92944224,0.970588235,0.055320323,0.358207482,3.02E-52,1.04E-45
WBGene00008300,C54D10.5,163,,,,,0.173995579,1.407856585,0.676470588,0.257210857,0.349265202,5.5E-51,1.89E-44
WBGene00013387,Y62F5A.9,164,Pharyngeal gland is the only cell type where all these genes are prominently expressed ,"This cluster prominently expresses phat-4, phat-3, lys-8 and ZK596.1 which is consistent with g1P and g1A identity. It is tentatively annotated as g1A pharyngeal gland by process of elimination. ",,g1A (pharyngeal gland) ,0.732645458,11.05685705,0.939393939,0.779912907,0.79160158,2.34E-110,8.03E-104
WBGene00016731,C46H11.7,164,,,,,0.736825767,9.441985192,0.818181818,0.900564826,0.688954066,2.78E-96,9.57E-90
WBGene00020237,phat-4,164,,,,,0.619273082,53.74949037,0.909090909,0.681200391,0.664680447,5.93E-93,2.04E-86
WBGene00015103,B0280.7,164,,,,,0.613748661,16.75030283,0.878787879,0.698403649,0.615766216,3.03E-86,1.04E-79
WBGene00011869,dod-6,164,,,,,0.476975774,228.0250171,1,0.476975774,0.592591335,4.56E-83,1.57E-76
WBGene00007868,C32H11.5,164,,,,,0.547486719,19.80867264,0.818181818,0.669150434,0.556503398,4.05E-78,1.39E-71
WBGene00016781,C49G7.3,164,,,,,0.41360778,36.98944673,0.96969697,0.426533024,0.543991957,2.11E-76,7.24E-70
WBGene00016732,phat-1,164,,,,,0.656721385,5.27786729,0.727272727,0.902991905,0.540215463,6.94E-76,2.39E-69
WBGene00014006,ZK596.1,164,,,,,0.342271488,20.11732678,0.939393939,0.364353519,0.4893848,6.49E-69,2.23E-62
WBGene00003531,nas-12,164,,,,,0.50547543,2.003457848,0.636363636,0.794318532,0.476204647,4.17E-67,1.43E-60
WBGene00003751,nlp-13,165,Neurons,,,PDA,0.257909256,44.24995872,0.965517241,0.267120301,0.629870464,9.38E-79,3.23E-72
WBGene00019488,K07D4.9,165,,,,,0.22515464,28.13911274,0.931034483,0.241832762,0.592685446,3.28E-74,1.13E-67
WBGene00008386,cdc-5L,165,,,,,0.271569424,4.700896364,0.896551724,0.302904357,0.505116789,1.64E-63,5.64E-57
WBGene00003748,nlp-10,165,,,,,0.100852618,10.68744205,0.965517241,0.104454497,0.44115843,1.08E-55,3.7E-49
WBGene00022648,ZK54.3,165,,,,,0.193311448,2.40352401,0.793103448,0.243740521,0.390259571,1.8E-49,6.18E-43
WBGene00020690,T22E5.1,165,,,,,0.22377071,3.965223105,0.827586207,0.270389608,0.365609851,1.86E-46,6.39E-40
WBGene00018376,F43C9.2,165,,,,,0.100513679,9.858572994,0.965517241,0.104103453,0.35293556,6.6E-45,2.27E-38
WBGene00001449,flp-6,165,,,,,0.082810274,7.500327029,0.931034483,0.088944368,0.347112691,3.4E-44,1.17E-37
WBGene00044411,R12B2.8,165,,,,,0.11249358,2.193016257,0.827586207,0.135929743,0.337692842,4.84E-43,1.66E-36
WBGene00000277,cab-1,165,,,,,0.047215647,8.996198279,1,0.047215647,0.334414166,1.22E-42,4.19E-36
WBGene00016684,nlp-43,166,Neurons,,,DVC,0.591848568,48.5104178,0.961538462,0.61552251,0.843368614,3.1E-95,1.06E-88
WBGene00010290,F58H1.7,166,,,,,0.210234749,14.31422558,0.961538462,0.218644139,0.604029631,1.01E-68,3.49E-62
WBGene00007316,nlp-41,166,,,,,0.248567493,8.747579668,0.961538462,0.258510192,0.57373171,2.31E-65,7.94E-59
WBGene00020229,T05A8.3,166,,,,,0.207148221,42.70410386,0.961538462,0.21543415,0.539937723,1.28E-61,4.41E-55
WBGene00045215,ceh-63,166,,,,,0.382828968,1.044645375,0.730769231,0.52387122,0.412329099,1.8E-47,6.18E-41
WBGene00016028,flp-24,166,,,,,0.086396289,16.62647667,0.961538462,0.08985214,0.406239314,8.51E-47,2.93E-40
WBGene00011473,T05C12.11,166,,,,,0.170466358,1.410376714,0.884615385,0.192701101,0.399420244,4.86E-46,1.67E-39
WBGene00001450,flp-7,166,,,,,0.116911362,5.693052292,0.923076923,0.126653975,0.392619333,2.76E-45,9.48E-39
WBGene00020700,T22F3.11,166,,,,,0.272963651,1.329204032,0.807692308,0.337954996,0.391719628,3.47E-45,1.19E-38
WBGene00003749,nlp-11,166,,,,,0.069268947,10.44782889,1,0.069268947,0.360932354,9.04E-42,3.11E-35
WBGene00000434,ceh-9,167,Neurons,,,PVN,0.502557098,8.900090406,0.96,0.523496977,0.603259103,2.52E-66,8.66E-60
WBGene00011473,T05C12.11,167,,,,,0.360127817,4.01811668,0.84,0.428723592,0.600738287,4.69E-66,1.61E-59
WBGene00003739,nlp-1,167,,,,,0.17974083,7.856325754,0.92,0.195370468,0.522977572,9.79E-58,3.37E-51
WBGene00001450,flp-7,167,,,,,0.162403941,7.878334836,1,0.162403941,0.491206355,2.46E-54,8.45E-48
WBGene00000955,des-2,167,,,,,0.255976188,3.180041202,0.84,0.304733557,0.479674083,4.22E-53,1.45E-46
WBGene00016561,eri-6,167,,,,,0.18188254,4.030465472,0.84,0.216526834,0.404131961,5.16E-45,1.77E-38
WBGene00020561,T19C3.3,167,,,,,0.14590157,5.327795314,0.84,0.173692345,0.399849138,1.48E-44,5.1E-38
WBGene00012391,Y6B3B.7,167,,,,,0.16743013,2.788173464,0.76,0.220302803,0.36500424,8.01E-41,2.75E-34
WBGene00022744,ZK470.1,167,,,,,0.176181964,2.572020731,0.64,0.275284318,0.347814967,5.56E-39,1.91E-32
WBGene00019479,K07C11.7,167,,,,,0.103359501,4.077807429,1,0.103359501,0.34096027,3.02E-38,1.04E-31
WBGene00022276,nlp-40,168,Neurons,,,PVT,0.460763311,69.41508568,1,0.460763311,0.887533489,1.93E-86,6.63E-80
WBGene00044640,B0432.14,168,,,,,0.51721898,30.66123396,0.954545455,0.541848455,0.746998477,4.87E-73,1.67E-66
WBGene00017813,F26A10.1,168,,,,,0.251634197,9.713327973,0.954545455,0.263616778,0.59708391,9.7E-59,3.33E-52
WBGene00016916,C54D2.2,168,,,,,0.180921098,4.917852579,0.909090909,0.199013208,0.467290812,2.36E-46,8.12E-40
